subject,window,window_index,window_sec,noise,alpha,status,status_name,phase,t_start_sec,t_end_sec,major_ratio,subject_total_duration_sec,task4_duration_sec,n_peaks,n_ibi,ibi_pass_ratio,valid_ibi_count,ibi_mean_sec,ibi_std_sec,RMSSD,SDNN,LF,HF,LF_HF
subject_07,window1,1,60,alpha_0.05,0.05,0,normal,Rest1,0.0,60.0,1.0,2143.625,223.625,88,87,0.9885057471264368,49,0.5315688775510204,0.09546109589703314,0.12747788181313063,0.09546109589703314,0.0026317335259923185,0.0018291426859611388,1.4387797880346613
subject_07,window2,2,60,alpha_0.05,0.05,0,normal,Rest1,60.0,120.0,1.0,2143.625,223.625,85,84,0.9642857142857143,44,0.6321022727272727,0.1109592320990756,0.16594213275843664,0.1109592320990756,0.0021147287219500763,0.0014581466548912697,1.4502853432858345
subject_07,window3,3,60,alpha_0.05,0.05,0,normal,Rest1,120.0,180.0,1.0,2143.625,223.625,79,78,0.9743589743589743,39,0.7504006410256411,0.09942034395060075,0.153595879107961,0.09942034395060075,0.0029955066537836203,0.0007912596801919759,3.785744084744529
subject_07,window4,4,60,alpha_0.05,0.05,1,stress,Task1,180.0,240.0,1.0,2143.625,223.625,75,74,0.9459459459459459,34,0.6217830882352942,0.10321265574484546,0.16879120568745354,0.10321265574484546,0.001188572615306474,0.003112313023775223,0.38189366115389645
subject_07,window5,5,60,alpha_0.05,0.05,1,stress,Task1,240.0,300.0,1.0,2143.625,223.625,86,85,0.9882352941176471,37,0.6410472972972973,0.11158402009245184,0.17350474171994712,0.11158402009245184,0.003029839875422483,0.00331094749386454,0.9150975305519122
subject_07,window6,6,60,alpha_0.05,0.05,1,stress,Task1,300.0,360.0,1.0,2143.625,223.625,82,81,0.9753086419753086,38,0.6426809210526315,0.11510881471377227,0.1455817488839453,0.11510881471377227,0.006115853770303723,0.0020119545036499176,3.039757489152393
subject_07,window7,7,60,alpha_0.05,0.05,1,stress,Task1,360.0,420.0,1.0,2143.625,223.625,89,88,1.0,52,0.6060697115384616,0.10095214800079533,0.13409041341791827,0.10095214800079533,0.0021751893507758807,0.0024204592163282134,0.8986680445190884
subject_07,window8,8,60,alpha_0.05,0.05,1,stress,Task1,420.0,480.0,1.0,2143.625,223.625,93,92,1.0,57,0.5561951754385965,0.10272548747590446,0.15279380637193707,0.10272548747590446,0.00049571729054998,0.0022330302025286098,0.2219930970878254
subject_07,window9,9,60,alpha_0.05,0.05,1,stress,Task1,480.0,540.0,1.0,2143.625,223.625,93,92,1.0,52,0.5715144230769231,0.10730992435040776,0.1576985550106626,0.10730992435040776,0.001869043085501787,0.0021569164147535484,0.8665347774801676
subject_07,window10,10,60,alpha_0.05,0.05,1,stress,Task1,540.0,600.0,1.0,2143.625,223.625,80,79,0.9620253164556962,32,0.6552734375,0.10902129610938907,0.16262208503251513,0.10902129610938907,0.002719402918805804,0.0014105988480994554,1.9278357716438959
subject_07,window11,11,60,alpha_0.05,0.05,1,stress,Task1,600.0,660.0,1.0,2143.625,223.625,87,86,1.0,50,0.6809375,0.10141046312511347,0.15783633508628292,0.10141046312511347,0.0012052722702151682,0.002379128467029791,0.5066024331674209
subject_07,window12,12,60,alpha_0.05,0.05,1,stress,Task1,660.0,720.0,1.0,2143.625,223.625,90,89,1.0,49,0.6042729591836735,0.08908391005983828,0.12280378600340804,0.08908391005983828,0.003262792819266284,0.0015666454978713936,2.0826618553459935
subject_07,window13,13,60,alpha_0.05,0.05,1,stress,Task1,720.0,780.0,1.0,2143.625,223.625,78,77,0.961038961038961,30,0.6447916666666667,0.08068042883638028,0.1148564860695354,0.08068042883638028,0.0018842181567789817,0.0006722489163748015,2.802857856491458
subject_07,window14,14,60,alpha_0.05,0.05,0,normal,Rest2,780.0,840.0,1.0,2143.625,223.625,90,89,0.9887640449438202,49,0.5857780612244898,0.10077438766877556,0.1458623947977882,0.10077438766877556,0.002844388655574591,0.0019858849943080086,1.432302808937701
subject_07,window15,15,60,alpha_0.05,0.05,0,normal,Rest2,840.0,900.0,1.0,2143.625,223.625,93,92,1.0,57,0.5575657894736842,0.1095181509461214,0.16612227404245258,0.1095181509461214,0.0008915232619056198,0.0019522874738534233,0.45665573018605293
subject_07,window16,16,60,alpha_0.05,0.05,1,stress,Task2,900.0,960.0,1.0,2143.625,223.625,74,73,0.9315068493150684,31,0.6658266129032258,0.10154717776440009,0.1457961262059684,0.10154717776440009,0.0024590095251136195,0.001286653315398756,1.9111671307911955
subject_07,window17,17,60,alpha_0.05,0.05,1,stress,Task2,960.0,1020.0,1.0,2143.625,223.625,85,84,1.0,53,0.6477004716981132,0.10481858862341124,0.1649187819122002,0.10481858862341124,0.0012441346630688921,0.00373173283764972,0.3333932832802842
subject_07,window18,18,60,alpha_0.05,0.05,1,stress,Task2,1020.0,1080.0,1.0,2143.625,223.625,95,94,0.9893617021276596,54,0.5141782407407407,0.08103763415364383,0.11300006783267291,0.08103763415364383,0.0009358630249092478,0.0013243033756712133,0.7066832586112776
subject_07,window19,19,60,alpha_0.05,0.05,1,stress,Task2,1080.0,1140.0,1.0,2143.625,223.625,92,91,0.989010989010989,53,0.5710495283018868,0.0930380810006684,0.14449470042018575,0.0930380810006684,0.0006996212105518841,0.0018447927046246386,0.37924109781984233
subject_07,window20,20,60,alpha_0.05,0.05,1,stress,Task2,1140.0,1200.0,1.0,2143.625,223.625,93,92,0.9891304347826086,49,0.5816326530612245,0.1096827533514599,0.14446084997146863,0.1096827533514599,0.0007094464966954787,0.004030012217089977,0.17604078064253645
subject_07,window21,21,60,alpha_0.05,0.05,0,normal,Rest3,1200.0,1260.0,1.0,2143.625,223.625,92,91,1.0,58,0.5668103448275862,0.10025027206026403,0.1380428131290396,0.10025027206026403,0.0050989238863508105,0.0011582137217532261,4.402403278932321
subject_07,window22,22,60,alpha_0.05,0.05,0,normal,Rest3,1260.0,1320.0,1.0,2143.625,223.625,82,81,0.9876543209876543,52,0.7358774038461539,0.1174580057177981,0.16021321768989294,0.1174580057177981,0.005281135338527545,0.002656035678247731,1.9883525593344713
subject_07,window23,23,60,alpha_0.05,0.05,1,stress,Task3,1320.0,1380.0,1.0,2143.625,223.625,85,84,0.9642857142857143,53,0.5852004716981132,0.10861706888458825,0.14567585361659316,0.10861706888458825,0.0026292803983907287,0.0009235172253761471,2.847029082018288
subject_07,window24,24,60,alpha_0.05,0.05,1,stress,Task3,1380.0,1440.0,1.0,2143.625,223.625,96,95,1.0,52,0.5679086538461539,0.08832908078118672,0.1312397871843599,0.08832908078118672,0.0012931875471331705,0.0022504240451328692,0.5746417213813667
subject_07,window25,25,60,alpha_0.05,0.05,1,stress,Task3,1440.0,1500.0,1.0,2143.625,223.625,96,95,0.9894736842105263,57,0.5249451754385965,0.08828456847914118,0.13029387071361306,0.08828456847914118,0.0008576594694289341,0.002781662382343242,0.308326227824403
subject_07,window26,26,60,alpha_0.05,0.05,0,normal,Rest4,1500.0,1560.0,1.0,2143.625,223.625,80,79,0.9746835443037974,49,0.7161989795918368,0.11664294986865176,0.1525772782767938,0.11664294986865176,0.001928031900329323,0.00256746064003496,0.7509489611116569
subject_07,window27,27,60,alpha_0.05,0.05,0,normal,Rest4,1560.0,1620.0,1.0,2143.625,223.625,86,85,0.9882352941176471,44,0.5916193181818182,0.10489987093539438,0.150568960915851,0.10489987093539438,0.0009074033471372085,0.003508822200694175,0.2586062488312148
subject_07,window28,28,60,alpha_0.05,0.05,1,stress,Task4,1620.0,1680.0,1.0,2143.625,223.625,90,89,1.0,49,0.6205357142857143,0.11298259584681933,0.15330890847981024,0.11298259584681933,0.0009922165415006956,0.0014883915126789674,0.6666367908231332
subject_07,window29,29,60,alpha_0.05,0.05,1,stress,Task4,1680.0,1740.0,1.0,2143.625,223.625,88,87,0.9885057471264368,43,0.6275436046511628,0.11501401230267544,0.17424302161164776,0.11501401230267544,0.0025772512666114994,0.001880599722018485,1.3704411611022065
subject_07,window30,30,60,alpha_0.05,0.05,1,stress,Task4,1740.0,1800.0,1.0,2143.625,223.625,102,101,1.0,63,0.5632440476190477,0.0910417590948954,0.1439460006699421,0.0910417590948954,0.0012148252028150635,0.001140511080844548,1.0651586146059062
subject_07,window31,31,60,alpha_0.05,0.05,0,normal,Rest5,1843.625,1903.625,1.0,2143.625,223.625,89,88,0.9886363636363636,59,0.623146186440678,0.11767060539135774,0.1638250025652899,0.11767060539135774,0.002754832187915892,0.0033110247468135863,0.8320180000367093
subject_07,window32,32,60,alpha_0.05,0.05,0,normal,Rest5,1903.625,1963.625,1.0,2143.625,223.625,82,81,0.9506172839506173,43,0.6507994186046512,0.10897891951160919,0.15379394092382492,0.10897891951160919,0.0035851721246855546,0.0009319771927738889,3.8468453439454167
subject_07,window33,33,60,alpha_0.05,0.05,1,stress,Task5,1963.625,2023.625,1.0,2143.625,223.625,92,91,0.989010989010989,51,0.6004901960784313,0.09687672466250137,0.14436011828063872,0.09687672466250137,0.0016403261432296466,0.0007141621860778235,2.2968538172516704
subject_07,window34,34,60,alpha_0.05,0.05,0,normal,Rest6,2023.625,2083.625,1.0,2143.625,223.625,83,82,0.9878048780487805,42,0.6514136904761905,0.11459118421619903,0.14694066383756538,0.11459118421619903,0.0037269348441265095,0.0016362161219102434,2.277776630006189
subject_07,window35,35,60,alpha_0.05,0.05,0,normal,Rest6,2083.625,2143.625,1.0,2143.625,223.625,75,74,0.9594594594594594,38,0.7319078947368421,0.13342911792424303,0.1523802905761801,0.13342911792424303,0.001881963221687699,0.0014489536716436832,1.2988429226676466
subject_08,window1,1,60,alpha_0.05,0.05,0,normal,Rest1,0.0,60.0,1.0,2221.140625,301.140625,87,86,0.9883720930232558,53,0.6574292452830188,0.10816160905337582,0.1676434965846137,0.10816160905337582,0.0012063570373705304,0.003413282418528022,0.3534301852147271
subject_08,window2,2,60,alpha_0.05,0.05,0,normal,Rest1,60.0,120.0,1.0,2221.140625,301.140625,85,84,0.9761904761904762,43,0.6217296511627907,0.09775587299549256,0.15210269772348517,0.09775587299549256,0.0004816364171750619,0.001881062149787624,0.2560449250597274
subject_08,window3,3,60,alpha_0.05,0.05,0,normal,Rest1,120.0,180.0,1.0,2221.140625,301.140625,79,78,1.0,44,0.7507102272727273,0.12433035051899284,0.20708352099019775,0.12433035051899284,0.004174413351046488,0.0019660835237480293,2.1232126207378132
subject_08,window4,4,60,alpha_0.05,0.05,1,stress,Task1,180.0,240.0,1.0,2221.140625,301.140625,86,85,1.0,53,0.6235259433962265,0.12247840433077127,0.14364740799791423,0.12247840433077127,0.005115108219297725,0.0012303428934707897,4.157465570324088
subject_08,window5,5,60,alpha_0.05,0.05,1,stress,Task1,240.0,300.0,1.0,2221.140625,301.140625,90,89,1.0,53,0.6591981132075472,0.12426288426886514,0.1781787621296053,0.12426288426886514,0.002768864433635731,0.0019308882734929873,1.4339847994554549
subject_08,window6,6,60,alpha_0.05,0.05,1,stress,Task1,300.0,360.0,1.0,2221.140625,301.140625,96,95,1.0,59,0.5897775423728814,0.09262179643982149,0.12768202966913955,0.09262179643982149,0.0018915139837562729,0.002202175285697211,0.8589298027461141
subject_08,window7,7,60,alpha_0.05,0.05,1,stress,Task1,360.0,420.0,1.0,2221.140625,301.140625,86,85,1.0,43,0.6206395348837209,0.11655354596290862,0.1794528099860929,0.11655354596290862,0.00538458804647691,0.001500737401453016,3.5879615189596423
subject_08,window8,8,60,alpha_0.05,0.05,1,stress,Task1,420.0,480.0,1.0,2221.140625,301.140625,87,86,0.9883720930232558,50,0.6675,0.098228448654145,0.13383553316001132,0.098228448654145,0.001633407026915713,0.0013535305567970728,1.2067751398098658
subject_08,window9,9,60,alpha_0.05,0.05,1,stress,Task1,480.0,540.0,1.0,2221.140625,301.140625,94,93,1.0,65,0.6471153846153846,0.11343403349798199,0.12621480016721492,0.11343403349798199,0.0022114455611942467,0.003761029479472411,0.5879894250402056
subject_08,window10,10,60,alpha_0.05,0.05,1,stress,Task1,540.0,600.0,1.0,2221.140625,301.140625,82,81,1.0,63,0.7108134920634921,0.12845163238205662,0.2056488673764721,0.12845163238205662,0.0007698707820864094,0.004686558366720173,0.16427209944793528
subject_08,window11,11,60,alpha_0.05,0.05,1,stress,Task1,600.0,660.0,1.0,2221.140625,301.140625,83,82,0.9878048780487805,41,0.7023628048780488,0.10994251825745668,0.14703282743574647,0.10994251825745668,0.005055241095657357,0.0014714162307767815,3.435629558733781
subject_08,window12,12,60,alpha_0.05,0.05,1,stress,Task1,660.0,720.0,1.0,2221.140625,301.140625,81,80,1.0,48,0.6617838541666666,0.10771100216184,0.14630945895346384,0.10771100216184,0.0029077519130707935,0.003616346842512096,0.8040578074228419
subject_08,window13,13,60,alpha_0.05,0.05,1,stress,Task1,720.0,780.0,1.0,2221.140625,301.140625,85,84,1.0,63,0.7177579365079365,0.12236410479941023,0.17169161771251948,0.12236410479941023,0.004623891739646025,0.003385314107888962,1.3658678610858428
subject_08,window14,14,60,alpha_0.05,0.05,0,normal,Rest2,780.0,840.0,1.0,2221.140625,301.140625,85,84,0.9880952380952381,55,0.6582386363636363,0.10016209099824393,0.12972131141126833,0.10016209099824393,0.003394728105102387,0.0011421986925435966,2.9720994493020867
subject_08,window15,15,60,alpha_0.05,0.05,0,normal,Rest2,840.0,900.0,1.0,2221.140625,301.140625,78,77,0.987012987012987,42,0.7120535714285714,0.11812092819530792,0.1867043586274509,0.11812092819530792,0.0011879756285372368,0.0014551448798967102,0.816396803472629
subject_08,window16,16,60,alpha_0.05,0.05,1,stress,Task2,900.0,960.0,1.0,2221.140625,301.140625,83,82,0.975609756097561,49,0.6559311224489796,0.10333108832561687,0.1621446685977911,0.10333108832561687,0.001554285360729438,0.0023925242964495984,0.6496424563110726
subject_08,window17,17,60,alpha_0.05,0.05,1,stress,Task2,960.0,1020.0,1.0,2221.140625,301.140625,88,87,1.0,47,0.6708776595744681,0.10779174442321177,0.15064681647886685,0.10779174442321177,0.0033075695260791536,0.0022449879770979953,1.4733128015922448
subject_08,window18,18,60,alpha_0.05,0.05,1,stress,Task2,1020.0,1080.0,1.0,2221.140625,301.140625,87,86,0.9767441860465116,46,0.6192255434782609,0.10968312071514616,0.14905300022139775,0.10968312071514616,0.0016138001404155608,0.0028240284455737265,0.5714532171037332
subject_08,window19,19,60,alpha_0.05,0.05,1,stress,Task2,1080.0,1140.0,1.0,2221.140625,301.140625,91,90,1.0,48,0.6233723958333334,0.1025710928808932,0.14405538214520136,0.1025710928808932,0.0016213794047252065,0.0008014239981261477,2.0231231015245865
subject_08,window20,20,60,alpha_0.05,0.05,1,stress,Task2,1140.0,1200.0,1.0,2221.140625,301.140625,90,89,1.0,54,0.6006944444444444,0.10613022024706892,0.15727845492016848,0.10613022024706892,0.0010205714991080414,0.0016738137519247565,0.6097282316712137
subject_08,window21,21,60,alpha_0.05,0.05,0,normal,Rest3,1200.0,1260.0,1.0,2221.140625,301.140625,89,88,0.9772727272727273,50,0.6165625,0.1085778990230056,0.13721779365449716,0.1085778990230056,0.002697420213905599,0.003270965361850438,0.8246556950329871
subject_08,window22,22,60,alpha_0.05,0.05,0,normal,Rest3,1260.0,1320.0,1.0,2221.140625,301.140625,82,81,0.9753086419753086,41,0.6573932926829268,0.1172009770656109,0.16172063706628478,0.1172009770656109,0.0036790778095569816,0.0012847636712696258,2.8636222301656873
subject_08,window23,23,60,alpha_0.05,0.05,1,stress,Task3,1320.0,1380.0,1.0,2221.140625,301.140625,80,79,0.9746835443037974,46,0.6868206521739131,0.09865758489433726,0.1428261375083551,0.09865758489433726,0.004601834499472009,0.0011810749749976493,3.89631022321946
subject_08,window24,24,60,alpha_0.05,0.05,1,stress,Task3,1380.0,1440.0,1.0,2221.140625,301.140625,86,85,1.0,49,0.6811224489795918,0.10041757360083967,0.15054696284161076,0.10041757360083967,0.003219175678907752,0.0018594539375615497,1.7312478754538625
subject_08,window25,25,60,alpha_0.05,0.05,1,stress,Task3,1440.0,1500.0,1.0,2221.140625,301.140625,84,83,0.9759036144578314,49,0.6278698979591837,0.11318850528684977,0.15564662144816754,0.11318850528684977,0.0029959973085417328,0.0031887068423367437,0.9395649887796553
subject_08,window26,26,60,alpha_0.05,0.05,0,normal,Rest4,1500.0,1560.0,1.0,2221.140625,301.140625,87,86,1.0,54,0.6513310185185185,0.09267438878386315,0.1250736811145621,0.09267438878386315,0.00313776799329041,0.0015670472797281918,2.0023441754958813
subject_08,window27,27,60,alpha_0.05,0.05,0,normal,Rest4,1560.0,1620.0,1.0,2221.140625,301.140625,89,88,0.9886363636363636,51,0.6121323529411765,0.09694839696392836,0.14694147431885934,0.09694839696392836,0.001856122501382978,0.003748465752204348,0.49516859005353164
subject_08,window28,28,60,alpha_0.05,0.05,1,stress,Task4,1620.0,1680.0,1.0,2221.140625,301.140625,79,78,0.9743589743589743,40,0.650390625,0.11346630897092042,0.1368117243392052,0.11346630897092042,0.005033835025918215,0.0011581848346151984,4.346314055813624
subject_08,window29,29,60,alpha_0.05,0.05,1,stress,Task4,1680.0,1740.0,1.0,2221.140625,301.140625,87,86,0.9883720930232558,50,0.61625,0.1060273402241139,0.1655551932213273,0.1060273402241139,0.0024212898287429957,0.0028688482342972914,0.843993697469353
subject_08,window30,30,60,alpha_0.05,0.05,1,stress,Task4,1740.0,1800.0,1.0,2221.140625,301.140625,85,84,0.9761904761904762,42,0.6759672619047619,0.11938950628491274,0.172307521193232,0.11938950628491274,0.0014354015899271848,0.0035321719425066215,0.4063793080550166
subject_08,window31,31,60,alpha_0.05,0.05,1,stress,Task4,1800.0,1860.0,1.0,2221.140625,301.140625,90,89,1.0,56,0.6077008928571429,0.1120401755474473,0.166456425160679,0.1120401755474473,0.002839429735561368,0.00410740066267052,0.6912960211958598
subject_08,window32,32,60,alpha_0.05,0.05,1,stress,Task4,1860.0,1920.0,1.0,2221.140625,301.140625,88,87,1.0,63,0.6448412698412699,0.09652821110361309,0.13702263175440482,0.09652821110361309,0.0032972088546055997,0.001743740136633728,1.8908831570344116
subject_08,window33,33,60,alpha_0.05,0.05,0,normal,Rest5,1921.140625,1981.140625,1.0,2221.140625,301.140625,87,86,1.0,46,0.6684782608695652,0.10369126907722266,0.1491439694091287,0.10369126907722266,0.0010473343465039124,0.003721855891976661,0.2814011011983803
subject_08,window34,34,60,alpha_0.05,0.05,0,normal,Rest5,1981.140625,2041.140625,1.0,2221.140625,301.140625,84,83,0.9759036144578314,40,0.634375,0.1015504800579495,0.16385728160193053,0.1015504800579495,0.0027781557427413936,0.0014016210449443217,1.9821019046212691
subject_08,window35,35,60,alpha_0.05,0.05,1,stress,Task5,2041.140625,2101.140625,1.0,2221.140625,301.140625,85,84,1.0,54,0.6597222222222222,0.11405602573372806,0.1592576103006674,0.11405602573372806,0.0027599293952649626,0.002587258345274011,1.0667390059080724
subject_08,window36,36,60,alpha_0.05,0.05,0,normal,Rest6,2101.140625,2161.140625,1.0,2221.140625,301.140625,91,90,1.0,56,0.6057477678571429,0.11670253339504293,0.153238014880595,0.11670253339504293,0.0037904701606186874,0.0032466022156338835,1.167519119640167
subject_08,window37,37,60,alpha_0.05,0.05,0,normal,Rest6,2161.140625,2221.140625,1.0,2221.140625,301.140625,86,85,1.0,71,0.6963028169014085,0.09162544233020604,0.13547102846576248,0.09162544233020604,0.0006148204016798292,0.0034145877479048454,0.1800569928411055
subject_09,window1,1,60,alpha_0.05,0.05,0,normal,Rest1,0.0,60.0,1.0,2221.140625,301.140625,66,65,0.9846153846153847,61,0.8847336065573771,0.12156407159085633,0.18531715494434578,0.12156407159085633,0.0012176874069887399,0.0028856470123611597,0.42198072105582174
subject_09,window2,2,60,alpha_0.05,0.05,0,normal,Rest1,60.0,120.0,1.0,2221.140625,301.140625,76,75,1.0,71,0.8025968309859155,0.11613714838360574,0.16678753058050488,0.11613714838360574,0.0017287089173838857,0.0036618647954232077,0.4720843105798219
